E243,이소성 부신피질자극호르몬증후군
E244,알콜유발 거짓쿠싱증후군
E248,기타 쿠싱증후군
E249,상세불명의 쿠싱증후군
E250,효소결핍과 관련된 선천성 부신생식기장애
E258,기타 부신생식기장애
E259,상세불명의 부신생식기장애
E260,원발성 고알도스테론증
E261,이차성 고알도스테론증
E268,기타 고알도스테론증
E269,상세불명의 고알도스테론증
E270,기타 부신피질과도활성
E271,원발성 부신피질부전
E272,애디슨발증
E273,약물유발 부신피질부전
E274,기타 및 상세불명의 부신피질부전
E275,부신수질기능항진
E278,부신의 기타 명시된 장애
E279,부신의 상세불명 장애
E280,에스트로젠과다
E281,안드로젠과다
E282,다낭성 난소증후군
E283,원발성 난소부전
E288,기타 난소기능이상
E289,상세불명의 난소기능이상
E290,고환기능항진
E291,고환기능저하
E298,기타 고환기능이상
E299,상세불명의 고환기능이상
E300,사춘기지연
E301,조발사춘기
E308,기타 사춘기장애
E309,상세불명의 사춘기장애
E310,자가면역성 다선성 부전
E311,다선성 기능항진
E318,기타 다선성 기능이상
E319,상세불명의 다선성 기능이상
E320,흉선의 지속증식증
E321,흉선의 농양
E328,기타 흉선의 질환
E329,상세불명의 흉선의 질환
E340,카르시노이드증후군
E341,장호르몬의 기타 과다분비
E342,달리 분류되지 않은 이소성 호르몬분비
E343,달리 분류되지 않은 단신
E344,체질성 장신
E345,안드로젠저항증후군
E348,기타 명시된 내분비장애
E349,상세불명의 내분비 장애
E350,달리 분류된 질환에서의 갑상선 장애
E351,달리 분류된 질환에서의 부신의 장애
E358,달리 분류된 질환에서의 기타 내분비선의 장애
E440,중등도 단백질-에너지영양실조
E441,경도 단백질-에너지영양실조
E500,결막건조증을 동반한 비타민A결핍
E501,비토트반점 및 결막건조증을 동반한 비타민A결핍
E502,각막건조증을 동반한 비타민A결핍
E503,각막궤양 및 각막건조증을 동반한 비타민A결핍
E504,각막연화를 동반한 비타민A결핍
E505,야맹증을 동반한 비타민A결핍
E506,각막의 건성안구흉터를 동반한 비타민A결핍
E507,비타민A결핍의 기타 안구증상
E508,비타민A결핍의 기타 증상
E509,상세불명의 비타민A결핍
E511,각기
E512,베르니케뇌병증
E518,티아민결핍의 기타 증상
E519,상세불명의 티아민결핍
E530,리보플라빈결핍
E531,피리독신결핍
E538,기타 명시된 비타민 B군의 결핍증
E539,상세불명의 비타민B결핍
E550,활동성 구루병
E559,상세불명의 비타민D결핍
E560,비타민E결핍
E561,비타민K결핍
E568,기타 비타민결핍
E569,상세불명의 비타민결핍
E610,구리결핍
E611,철결핍
E612,마그네슘결핍
E613,망간결핍
E614,크롬결핍
E615,몰리브데넘결핍
E616,바나듐결핍
E617,여러영양소결핍
E618,기타 명시된 영양소결핍
E619,상세불명의 영양소결핍
E630,필수지방산결핍
E631,음식물 섭취의 성분불균형
E638,기타 명시된 영양결핍
E639,상세불명의 영양결핍
E640,단백질-에너지영양실조의 후유증
E641,비타민A결핍의 후유증
E642,비타민C결핍의 후유증
E643,구루병의 후유증
E648,기타 영양결핍의 후유증
E649,상세불명의 영양결핍의 후유증
E660,과잉칼로리에 의한 비만
E661,약물유발 비만
E662,폐포저환기를 동반한 초비만
E668,기타 비만
E669,상세불명의 비만
E670,비타민A과다증
E671,고카로틴혈증
E672,메가비타민B6증후군
E673,비타민D과다증
E678,기타 명시된 과영양
E700,고전적 페닐케톤뇨증
E701,기타 고페닐알라닌혈증
E702,타이로신대사장애
E703,백색증
E708,방향족아미노산대사의 기타 장애
E709,방향족아미노산대사의 상세불명 장애
E710,단풍시럽뇨병
E711,측쇄아미노산대사의 기타 장애
E712,측쇄아미노산대사의 상세불명 장애
E713,지방산대사장애
E720,아미노산운반장애
E721,유황함유아미노산대사장애
E722,요소회로대사장애
E723,라이신 및 하이드록시라이신 대사장애
E724,오르니틴대사장애
E725,글라이신대사장애
E728,아미노산대사의 기타 명시된 장애
E729,아미노산대사의 상세불명 장애
E730,선천성 젖당분해효소결핍
E731,이차성 젖당분해효소결핍
E738,기타 젖당불내성
E739,상세불명의 젖당불내성
E740,글리코젠축적병
E741,과당대사장애
E742,갈락토스대사장애
E743,장성 탄수화물흡수의 기타 장애
E744,피루브산염대사 및 포도당신합성 장애
E748,탄수화물대사의 기타 명시된 장애
E749,탄수화물대사의 상세불명 장애
E750,GM₂-강글리오시드증
E751,기타 강글리오시드증
E752,기타 스핑고리피드증
E753,상세불명의 스핑고리피드증
E754,신경세포세로이드라이포푸스신증
E755,기타 지질축적장애
E756,상세불명의 지질축적장애
E760,Ⅰ형 점액다당류증
E761,Ⅱ형 점액다당류증
E762,기타 점액다당류증
E763,상세불명의 점액다당류증
E768,글루코사미노글라이칸대사의 기타 장애
E769,글루코사미노글라이칸대사의 상세불명 장애
E770,라이소솜효소의 번역후 수정의 결손
E771,당단백질분해의 결손
E778,당단백질대사의 기타 장애
E779,당단백질대사의 상세불명 장애
E780,순수 고콜레스테롤혈증
E781,순수 고글리세라이드혈증
E782,혼합성 고지질혈증
E783,고카일로마이크론혈증
E784,기타 고지질혈증
E785,상세불명의 고지질혈증
E786,지질단백결핍
E788,지질단백대사의 기타 장애
E789,지질단백대사의 상세불명 장애
E790,염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증
E791,레쉬-니한증후군
E798,퓨린 및 피리미딘 대사의 기타 장애
E799,퓨린 및 피리미딘대사의 상세불명 장애
E800,유전성 적혈구조혈포르피린증
E801,만발성 피부포르피린증
E802,기타 포르피린증
E803,카탈레이스 및 과산화효소의 결손
E804,질베르증후군
E805,크리글러-나아르증후군
E806,빌리루빈대사의 기타 장애
E807,상세불명의 빌리루빈대사장애
E830,구리대사장애
E831,철대사장애
E832,아연대사장애
E833,인대사 및 인산분해효소 장애
E834,마그네슘대사장애
E835,칼슘대사장애
E838,무기질대사의 기타 장애
E839,무기질대사의 상세불명 장애
E840,폐증상을 동반한 낭성 섬유증
E841,장증상을 동반한 낭성 섬유증
E848,기타 증상을 동반한 낭성 섬유증
E849,상세불명의 낭성 섬유증
E850,비신경병성 유전가족성 아밀로이드증
E851,신경병성 유전가족성 아밀로이드증
E852,상세불명의 유전가족성 아밀로이드증
E853,이차성 전신아밀로이드증
E854,기관한정아밀로이드증
E858,기타 아밀로이드증
E859,상세불명의 아밀로이드증
E860,탈수
E861,혈량감소
E868,기타 또는 상세불명 용적고갈
E870,고오스몰랄농도 및 고나트륨혈증
E871,저오스몰랄농도 및 저나트륨혈증
E872,산증
E873,알칼리증
E874,산-염기균형의 혼합 장애
E875,고칼륨혈증
E876,저포타슘혈증
E877,체액과부하
E878,달리 분류되지 않는 전해질균형 및 체액균형의 기타 장애
E880,달리 분류되지 않은 혈장-단백질대사의 장애
E881,달리 분류되지 않은 지방디스트로피
E882,달리 분류되지 않은 지방종증
E883,종양용해증후군
E888,기타 명시된 대사장애
E889,상세불명의 대사장애
E890,처치후 갑상선기능저하증
E891,처치후 저인슐린혈증
E892,처치후 부갑상선기능저하증
E893,처치후 뇌하수체기능저하증
E894,처치후 난소부전
E895,처치후 고환기능저하
E896,처치후 부신피질(-수질)기능저하
E898,기타 처치후 내분비 및 대사 장애
E899,상세불명의 처치후 내분비 및 대사 장애
F000,조기발병 알츠하이머병에서의 치매(G300†)
F001,만기발병 알츠하이머병에서의 치매(G301†)
F002,비정형 또는 혼합형 알츠하이머병에서의 치매(G308†)
F009,상세불명의 알츠하이머병에서의 치매(G309†)
F010,급성 발병의 혈관성 치매
F011,다발-경색치매
F012,피질하 혈관성 치매
F013,혼합형 피질 및 피질하 혈관성 치매
F018,기타 혈관성 치매
F019,상세불명의 혈관성 치매
F020,피크병에서의 치매(G3100†)
F021,크로이츠펠트-야콥병에서의 치매(A810†)
F022,헌팅톤병에서의 치매(G10†)
F023,파킨슨병에서의 치매(G20†)
F024,인체면역결핍바이러스병에서의 치매(B220†)
F028,달리 분류된 기타 명시된 질환에서의 치매
F050,치매에 병발되지 않은 섬망
F051,치매에 병발된 섬망
F058,기타 섬망
F059,상세불명의 섬망
F060,기질성 환각증
F061,기질성 긴장성 장애
F062,기질성 망상성 [조현병-유사]장애
F063,기질성 기분[정동]장애
F064,기질성 불안장애
F065,기질성 해리장애
F066,기질성 정서불안정[무력성]장애
F067,경도 인지장애
F068,뇌손상
F069,뇌손상
F070,기질성 인격장애
F071,뇌염후증후군
F072,뇌진탕후증후군
F078,뇌질환
F079,뇌질환
F100,알콜 사용에 의한 급성 중독
F101,알콜의 유해한 사용
F102,알콜의 의존증후군
F103,알콜의 금단상태
F104,섬망을 동반한 알콜의 금단상태
F105,알콜사용에 의한 정신병적 장애
F106,알콜사용에 의한 기억상실증후군
F107,알콜 잔류 및 만기-발병 정신병적 장애
F108,알콜사용에 의한 기타 정신 및 행동 장애
F109,알콜사용에 의한 상세불명의 정신 및 행동 장애
F110,아편유사제 사용에 의한 급성 중독
F111,아편유사제의 유해한 사용
F112,아편유사제의 의존증후군
F113,아편유사제 사용에 의한 금단상태
F114,아편유사제 사용에 의한 섬망을 동반한 금단상태
F115,아편유사제 사용에 의한 정신병적 장애
F116,아편유사제 사용에 의한 기억상실증후군
F117,아편유사제 사용에 의한 잔류 및 만기-발병 정신병적 장애
F118,아편유사제 사용에 의한 기타 정신 및 행동 장애
F119,아편유사제 사용에 의한 상세불명의 정신 및 행동 장애
F120,카나비노이드 사용에 의한 급성 중독
F121,카나비노이드의 유해한 사용
F122,카나비노이드의 의존증후군
F123,카나비노이드 사용에 의한 금단상태
F124,카나비노이드 사용에 의한 섬망을 동반한 금단상태
F125,카나비노이드 사용에 의한 정신병적 장애
F126,카나비노이드 사용에 의한 기억상실증후군
F127,카나비노이드 사용에 의한 잔류 및 만기-발병 정신병적 장애
F128,카나비노이드 사용에 의한 기타 정신 및 행동 장애
F129,카나비노이드 사용에 의한 상세불명의 정신 및 행동 장애
F130,진정제 또는 수면제 사용에 의한 급성 중독
F131,진정제 또는 수면제의 유해한 사용
F132,진정제 또는 수면제의 의존증후군
F133,진정제 또는 수면제 사용에 의한 금단상태
F134,진정제 또는 수면제 사용에 의한 섬망을 동반한 금단상태
F135,진정제 또는 수면제 사용에 의한 정신병적 장애
F136,진정제 또는 수면제 사용에 의한 기억상실증후군
F137,진정제 또는 수면제 사용에 의한 잔류 및 만기-발병 정신병적 장애
F138,진정제 또는 수면제 사용에 의한 기타 정신 및 행동 장애
F139,진정제 또는 수면제 사용에 의한 상세불명의 정신 및 행동 장애
F140,코카인 사용에 의한 급성 중독
F141,코카인의 유해한 사용
F142,코카인의 의존증후군
F143,코카인 사용에 의한 금단상태
F144,코카인 사용에 의한 섬망을 동반한 금단상태
F145,코카인 사용에 의한 정신병적 장애
F146,코카인 사용에 의한 기억상실증후군
F147,코카인 사용에 의한 잔류 및 만기-발병 정신병적 장애
F148,코카인 사용에 의한 기타 정신 및 행동 장애
F149,코카인 사용에 의한 상세불명의 정신 및 행동 장애
F150,카페인을 포함하는 기타 흥분제 사용에 의한 급성 중독
F151,카페인을 포함하는 기타 흥분제의 유해한 사용
F152,카페인을 포함하는 기타 흥분제의 의존증후군
F153,카페인을 포함하는 기타 흥분제 사용에 의한 금단상태
F154,카페인을 포함하는 기타 흥분제 사용에 의한 섬망을 동반한 금단상태
F155,카페인을 포함하는 기타 흥분제 사용에 의한 정신병적 장애
F156,카페인을 포함하는 기타 흥분제 사용에 의한 기억상실증후군
F157,카페인을 포함하는 기타 흥분제 사용에 의한 잔류 및 만기-발병 정신병적 장애
F158,카페인을 포함하는 기타 흥분제 사용에 의한 기타 정신 및 행동 장애
F159,카페인을 포함하는 기타 흥분제 사용에 의한 상세불명의 정신 및 행동 장애
F160,환각제 사용에 의한 급성 중독
F161,환각제의 유해한 사용
F162,환각제의 의존증후군
F163,환각제 사용에 의한 금단상태
F164,환각제 사용에 의한 섬망을 동반한 금단상태
F165,환각제 사용에 의한 정신병적 장애
F166,환각제 사용에 의한 기억상실증후군
F167,환각제 사용에 의한 잔류 및 만기-발병 정신병적 장애
F168,환각제 사용에 의한 기타 정신 및 행동 장애
F169,환각제 사용에 의한 상세불명의 정신 및 행동 장애
F170,담배흡연에 의한 급성 중독
F171,담배흡연의 유해한 사용
F172,담배흡연의 의존증후군
F173,담배흡연에 의한 금단상태
F174,담배흡연에 의한 섬망을 동반한 금단상태
F175,담배흡연에 사용에 의한 정신병적 장애
F176,담배흡연에 의한 기억상실증후군
F177,담배흡연에 사용에 의한 잔류 및 만기-발병 정신병적 장애
F178,담배흡연에 의한 기타 정신 및 행동 장애
F179,담배흡연에 의한 상세불명의 정신 및 행동 장애
F180,휘발용제 사용에 의한 급성 중독
F181,휘발용제의 유해한 사용
F182,휘발용제의 의존증후군
F183,휘발용제 사용에 의한 금단상태
F184,휘발용제 사용에 의한 섬망을 동반한 금단상태
F185,휘발용제 사용에 의한 정신병적 장애
F186,휘발용제 사용에 의한 기억상실증후군
F187,휘발용제 사용에 의한 잔류 및 만기-발병 정신병적 장애
F188,휘발용제 사용에 의한 기타 정신 및 행동 장애
F189,휘발용제 사용에 의한 상세불명의 정신 및 행동 장애
F190,여러 약물 사용 및 기타 정신활성물질 사용에 의한 급성 중독
F191,여러 약물 사용 및 기타 정신활성물질의 유해한 사용
F192,여러 약물 사용 및 기타 정신활성물질의 의존증후군
F193,여러 약물 사용 및 기타 정신활성물질 사용에 의한 금단상태
F194,여러 약물 사용 및 기타 정신활성물질 사용에 의한 섬망을 동반한 금단상태
F195,여러 약물 사용 및 기타 정신활성물질 사용에 의한 정신병적 장애
F196,여러 약물 사용 및 기타 정신활성물질 사용에 의한 기억상실증후군
F197,여러 약물 사용 및 기타 정신활성물질 사용에 의한 잔류 및 만기-발병 정신병적 장애
F198,여러 약물 사용 및 기타 정신활성물질 사용에 의한 기타 정신 및 행동 장애
F199,여러 약물 사용 및 기타 정신활성물질 사용에 의한 상세불명의 정신 및 행동 장애
F200,편집조현병
F201,파과형조현병
F202,긴장성 조현병
F203,미분화조현병
F204,조현병후우울증
F205,잔류조현병
F206,단순형조현병
F208,기타 조현병
F209,상세불명의 조현병
F220,망상장애
F228,기타 지속성 망상장애
F229,상세불명의 지속적 망상장애
F230,조현병의 증상이 없는 급성 다형성 정신병장애
F231,조현병의 증상이 있는 급성 다형성 정신병장애
F232,급성 조현병-유사정신병장애
F233,기타 급성 주로 망상우세성 정신병장애
F238,기타 급성 및 일과성 정신병장애
F239,상세불명의 급성 및 일과성 정신병장애
F250,조현정동장애
F251,조현정동장애
F252,조현정동장애
F258,기타 조현정동장애
F259,상세불명의 조현정동장애
F300,경조증
F301,정신병적 증상이 없는 조병
F302,정신병적 증상이 있는 조병
F308,기타 조증 에피소드
F309,상세불명의 조증 에피소드
F310,양극성 정동장애
F311,양극성 정동장애
F312,양극성 정동장애
F313,양극성 정동장애
F314,양극성 정동장애
F315,양극성 정동장애
F316,양극성 정동장애
F317,양극성 정동장애
F318,기타 양극성 정동장애
F319,상세불명의 양극성 정동장애
F320,경도 우울에피소드
F321,중등도 우울에피소드
F322,정신병적 증상이 없는 중증의 우울에피소드
F323,정신병적 증상이 있는 중증의 우울에피소드
F328,기타 우울에피소드
F329,상세불명의 우울에피소드
F330,재발성 우울장애
F331,재발성 우울장애
F332,재발성 우울장애
F333,재발성 우울장애
F334,재발성 우울장애
F338,기타 재발성 우울장애
F339,상세불명의 재발성 우울장애
F340,순환성격
F341,기분이상
F348,기타 지속성 기분[정동]장애
F349,상세불명의 지속성 기분[정동]장애
F380,기타 단일기분[정동]장애
F381,기타 재발성 기분[정동]장애
F388,기타 명시된 기분[정동]장애
F400,광장공포증
F401,사회공포증
F402,특정 (고립된) 공포증
F408,기타 공포성 불안장애
F409,상세불명의 공포성 불안장애
F410,공황장애[우발적 발작성 불안]
F411,범불안장애
F412,혼합형 불안 및 우울장애
F413,기타 혼합형 불안장애
F418,기타 명시된 불안장애
F419,상세불명의 불안장애
F420,강박성 사고 또는 되새김
F421,현저한 강박행위[강박적 의식(儀式)]
F422,혼합형 강박성 사고와 행위
F428,기타 강박장애
F429,상세불명의 강박장애
F430,급성 스트레스반응
F431,외상후스트레스장애
F432,적응장애
F438,심한 스트레스에 대한 기타 반응
F439,심한 스트레스에 대한 상세불명의 반응
F440,해리기억상실
F441,해리성 둔주
F442,해리성 혼미
F443,트랜스와 빙의증
F444,해리성 운동장애
F445,해리성 경련
F446,해리성 무감각 및 감각상실
F447,혼합형 해리[전환]장애
F448,기타 해리[전환]장애
F449,상세불명의 해리[전환]장애
F450,신체화장애
F451,미분화신체형장애
F452,건강염려증성 장애
F453,신체형자율신경기능장애
F454,지속적 신체형통증장애
F458,기타 신체형장애
F459,상세불명의 신체형장애
F480,신경무력증
F481,이인화-현실감소실증후군
F488,기타 명시된 신경증성 장애
F489,상세불명의 신경증성 장애
F500,신경성 식욕부진
F501,비전형적 신경성 식욕부진
F502,신경성 폭식증
F503,비전형 신경성 폭식증
F504,기타 심리적 장애와 연관된 과식
F505,기타 심리적 장애와 연관된 구토
F508,기타 식사장애
F509,상세불명의 식사장애
F510,비기질성 불면증
F511,비기질성 과다수면
F512,수면각성일정의 비기질성 장애
F513,몽유병
F514,야경증(夜痙症)
F515,악몽
F518,기타 비기질성 수면장애
F519,상세불명의 비기질성 수면장애
F520,성욕감퇴 또는 상실
F521,성혐오와 성적 쾌감결핍
F522,생식기반응의 부전
F523,성극치감기능이상
F524,조루(早漏)
F525,비기질성 질경련
F526,비기질성 성교통
F527,성욕과다
F528,기질성 장애 또는 질병에 의하지 않은 기타 성기능장애
F529,기질성 장애 또는 질병에 의하지 않은 상세불명의 성기능장애
F530,달리 분류되지 않은 산후기와 연관된 경한 정신 및 행동 장애
F531,달리 분류되지 않은 산후기와 연관된 심한 정신 및 행동 장애
F538,달리 분류되지 않은 산후기와 연관된 기타 정신 및 행동 장애
F539,상세불명의 산후기 정신장애
F600,편집인격장애
F601,조현성 인격장애
F602,비사교적 인격장애
F603,정서불안성 인격장애
F604,연기성 인격장애
F605,강박성 인격장애
F606,불안성[회피성] 인격장애
F607,의존성 인격장애
F608,기타 특정 인격장애
F609,상세불명의 인격장애
F620,재난경험후의 지속적 인격변화
F621,정신질환 후의 지속적 인격변화
F628,기타 지속적 인격변화
F629,상세불명의 지속적 인격변화
F630,병적 도박
F631,병적 방화[방화벽]
F632,병적 도둑질[절도벽]
F633,발모벽
F638,기타 습관 및 충동 장애
F639,상세불명의 습관 및 충동 장애
F640,성전환증
F641,이중역할의상도착증
F642,소아기의 성주체성장애
F648,기타 성주체성장애
F649,상세불명의 성주체성장애
F650,물품음란증
F651,물품음란성 의상도착증
F652,노출증
F653,관음증
F654,소아성애증
F655,가학피학증
F656,성선호의 다발성 장애
F658,기타 성선호
F659,상세불명의 성선호장애
F660,성적 성숙장애
F661,자아이질적 성적 지향
F662,성적 관계장애
F668,기타 정신성적 발달장애
F669,상세불명의 정신성적 발달장애
F680,심리적 원인에 의한 신체적 증상의 정교화
F681,신체적 또는 심리학적인 증상 또는 불구의 가장이나 고의적 유발[꾸며낸 장애]
F688,성인의 인격 및 행동의 기타 명시된 장애
F700,행동의 장애가 없거나 최소라고 진술된 경도 정신지체
F701,주의나 처치가 필요한 심각한 행동의 장애가 있는  경도 정신지체
F708,기타 행동의 장애가 있는 경도 정신지체
F709,행동의 장애에 대한 언급이 없는 경도 정신지체
F710,행동의 장애가 없거나 최소라고 진술된 중등도 정신저하
F711,주의나 처치가 필요한 심각한 행동의 장애가 있는 중등도 정신저하
F718,기타 행동의 장애가 있는 중등도 정신저하
F719,행동의 장애에 대한 언급이 없는 중등도 정신저하
F720,행동의 장애가 없거나 최소라고 진술된 중증 정신저하
F721,주의나 처치가 필요한 심각한 행동의 장애가 있는 중증 정신저하
F728,기타 행동의 장애가 있는 중증 정신저하
F729,행동의 장애에 대한 언급이 없는 중증 정신저하
F730,행동의 장애가 없거나 최소라고 진술된 최중증 정신저하
F731,주의나 처치가 필요한 심각한 행동의 장애가 있는 최중증 정신저하
F738,기타 행동의 장애가 있는 최중증 정신저하
F739,행동의 장애에 대한 언급이 없는 최중증 정신저하
F780,행동의 장애가 없거나 최소라고 진술된 기타 정신지체
F781,주의나 처치가 필요한 심각한 행동의 장애가 있는 기타 정신지체
F788,기타 행동의 장애가 있는 기타 정신지체
F789,행동의 장애에 대한 언급이 없는 기타 정신지체
F790,행동의 장애가 없거나 최소라고 진술된 상세불명의 정신지체
F791,주의나 처치가 필요한 심각한 행동의 장애가 있는 상세불명의 정신지체
F798,기타 행동의 장애가 있는 상세불명의 정신지체
F799,행동의 장애에 대한 언급이 없는 상세불명의 정신지체
F800,특정 구음장애
F801,표현언어장애
F802,수용성 언어장애
F803,뇌전증에 동반된 후천성 실어증(失語症)[란다우-클레프너]
F808,말하기와 언어의 기타 발달장애
F809,말하기와 언어의 상세불명의 발달장애
F810,특정 읽기장애
F811,특정 철자장애
F812,특정 산술술기장애
F813,학습술기의 혼합형 장애
F818,학습술기의 기타 발달장애
F819,상세불명의 학습술기의 발달장애
F840,소아기 자폐증
F841,비정형자폐증
F842,레트증후군
F843,기타 소아기 붕괴성 장애
F844,정신지체 및 상동운동과 연관된 과다활동성 장애
F845,아스퍼거증후군
F848,기타 전반발달장애
F849,상세불명의 전반발달장애
F900,활동성 및 주의력 장애
F901,운동과다성 행동장애
F908,기타 운동과다장애
F909,상세불명의 운동과다장애
F910,가족관계에만 한정된 행동장애
F911,사회화되지 않은 행동장애
F912,사회화된 행동장애
F913,적대적 반항장애
F918,기타 행동장애
F919,상세불명의 행동장애
F920,우울증성 행동장애
F928,행동 및 정서의 기타 혼합 장애
F929,행동 및 정서의 상세불명의 혼합 장애
F930,소아기의 분리불안장애
F931,소아기의 공포불안장애
F932,소아기의 사회적 불안장애
F933,동기간경쟁장애
F938,기타 소아기 정서장애
F939,상세불명의 소아기 정서장애
F940,선택적 무언증
F941,소아기 반응성 애착장애
F942,소아기 무억제성 애착장애
F948,사회적 기능수행의 기타 소아기 장애
F949,사회적 기능수행의 상세불명의 소아기 장애
F950,일과성 틱장애
F951,만성 운동 또는 음성 틱장애
F952,복합된 음성 및 다발성 운동 틱장애[데라투렛 증후군]
F958,기타 틱장애
F959,상세불명의 틱장애
F980,비기질성 유뇨증
F981,비기질성 유분증
F982,영아기 또는 소아기의 급식장애
F983,영아기 또는 소아기의 이식증(異食症)
F984,상동적(常同的) 운동장애
F985,말더듬[말더듬증]
F986,속화증(速話症)
F988,기타 명시된 소아기와 청소년기에 주로 발병하는 행동 및 정서 장애
F989,소아기 및 청소년기에 주로 발병하는 상세불명의 행동 및 정서 장애
G000,헤모필루스수막염
G001,폐렴구균수막염
G002,연쇄구균수막염
G003,포도구균수막염
G008,기타 세균성 수막염
G009,상세불명의 세균성 수막염
G020,달리 분류된 바이러스질환에서의 수막염
G021,진균증에서의 수막염
G028,달리 분류된 기타 명시된 감염성 및 기생충성 질환에서의 수막염
G030,비화농성 수막염
G031,만성 수막염
G032,양성 재발성 수막염[몰라레트]
G038,기타 명시된 원인에 의한 수막염
G039,상세불명의 수막염
G040,급성 파종성 뇌염
G041,열대성 강직성 하반신마비
G042,달리 분류되지 않은 세균성 수막뇌염 및 수막척수염
G048,기타 뇌염
G049,상세불명의 뇌염
G050,달리 분류된 세균성 질환에서의 뇌염
G051,달리 분류된 바이러스질환에서의 뇌염
G052,달리 분류된 기타 감염성 및 기생충성 질환에서의 뇌염
G058,달리 분류된 기타 질환에서의 뇌염
G060,두개내 농양 및 육아종
G061,척추내 농양 및 육아종
G062,상세불명의 경막외 및 경막하 농양
G110,선천성 비진행성 운동실조
G111,조기발병 소뇌성 운동실조
G112,만기발병 소뇌성 운동실조
G113,DNA복구결손을 수반한 소뇌성 운동실조
G114,유전성 강직성 하반신마비
G118,기타 유전성 운동실조
G119,상세불명의 유전성 운동실조
G120,영아척수성 근위축
G121,기타 유전성 척수성 근위축
G122,운동신경세포병
G128,기타 척수성 근위축 및 관련 증후군
G129,상세불명의 척수성 근위축
G130,신생물딸림 신경근육병증 및 신경병증
G131,신생물질환에서 일차적으로 중추신경계통을 침범하는 기타 계통성 위축
G132,점액부종에서 일차적으로 중추신경계통을 침범하는 계통성 위축(E001†
G138,달리 분류된 기타 질환에서 일차적으로 중추신경계통을 침범하는 계통적 위축
G210,악성 신경이완증후군
G211,기타 약물유발 이차성 파킨슨증
G212,기타 외부요인으로 인한 이차성 파킨슨증
G213,뇌염후 파킨슨증
G214,혈관성 파킨슨증
G218,기타 이차성 파킨슨증
G219,상세불명의 이차성 파킨슨증
G230,할러포르덴-스파츠병
G231,진행성 핵상안근마비 [스틸-리차드슨-올스제위스키]
G232,다발계통 위축
G233,다발계통 위축
G238,기저핵의 기타 명시된 퇴행성 질환
G239,기저핵의 상세불명 퇴행성 질환
G240,약물유발 근긴장이상
G241,특발성 가족성 근긴장이상
G242,특발성 비가족성 근긴장이상
G243,연축성 기운목
G244,특발성 입얼굴근긴장이상
G245,안검연축
G248,기타 근긴장이상
G249,상세불명의 근긴장이상
G250,본태성 떨림
G251,약물유발 떨림
G252,기타 명시된 떨림 형태
G253,마이오클로누스
G254,약물유발 무도병
G255,기타 무도병
G256,약물유발 틱 및 기질적 원인에 의한 기타 틱
G258,기타 명시된 추체외로 및 운동 장애
G259,상세불명의 추체외로 및 운동 장애
G300,조기발병을 수반한 알츠하이머병
G301,만기발병을 수반한 알츠하이머병
G308,기타 알츠하이머병
G309,상세불명의 알츠하이머병
G310,국한뇌위축
G311,달리 분류되지 않은 뇌의 노년변성
G312,알콜에 의한 신경계통의 변성
G318,신경계통의 기타 명시된 퇴행성 질환
G319,신경계통의 상세불명 퇴행성 질환
G320,달리 분류된 질환에서의 척수의 아급성 연합변성
G328,달리 분류된 질환에서의 신경계통의 기타 명시된 퇴행성 장애
G360,시신경척수염[데빅병]
G361,급성 및 아급성 출혈성 백질뇌염[후르스트]
G368,기타 명시된 급성 파종성 탈수초
G369,상세불명의 급성 파종성 탈수초
G370,미만성 경화증
G371,뇌량의 중심성 탈수초
G372,중심성 교뇌수초용해
G373,중추신경계통의 탈수초질환에서의 급성 횡단척수염
G374,아급성 괴사척수염
G375,동심성 경화증[발로]
G378,중추신경계통의 기타 명시된 탈수초질환
G379,상세불명의 중추신경계통의 탈수초질환
G400,국소발병의 발작을 동반한 국소화-관련 (초점성)(부분적) 특발성 뇌전증 및 뇌전증증후군
G401,단순부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군
G402,복합부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군
G403,전신성 특발성 뇌전증 및 뇌전증증후군
G404,기타 전신뇌전증 및 뇌전증증후군
G405,특별뇌전증증후군
G406,상세불명의 대발작(소발작을 동반하거나 동반하지 않는)
G407,대발작이 없는 상세불명의 소발작
G408,기타 뇌전증
G409,상세불명의 뇌전증
G410,대발작 뇌전증지속상태
G411,소발작뇌전증지속상태
G412,복합부분뇌전증지속상태
G418,기타 뇌전증지속상태
G419,상세불명의 뇌전증지속상태
G430,조짐이 없는 편두통[일반편두통]
G431,조짐이 있는 편두통[고전적 편두통]
G432,편두통지속상태
G433,합병된 편두통
G438,기타 편두통
G439,상세불명의 편두통
G440,군발두통증후군
G441,달리 분류되지 않은 혈관성 두통
G442,긴장형두통
G443,만성 외상후 두통
G444,달리 분류되지 않은 약물유발 두통
G448,기타 명시된 두통증후군
G450,척추-뇌기저동맥증후군
G451,경동맥증후군(대뇌반구성)
G452,다발성 및 양쪽 뇌전동맥증후군
G453,일과성 흑암시
G454,일과성 완전기억상실
G458,기타 일과성 뇌허혈발작 및 관련 증후군
G459,상세불명의 일과성 뇌허혈발작
G460,중대뇌동맥증후군(I660†)
G461,전대뇌동맥증후군(I661†)
