혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,55 - 59세,1,1.6,1.5,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,55 - 59세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,60 - 64세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,60 - 64세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,65 - 69세,1,9.5,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,65 - 69세,2,0,2.9,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,70 - 74세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,70 - 74세,2,0,8.9,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,75 - 79세,1,24,18.7,4.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,75 - 79세,2,0,6.4,6.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,80세이상,1,0,11.8,21.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,80세이상,2,33.7,23.3,19.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,80 - 84세,1,0,8.5,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,80 - 84세,2,14.3,26.3,4.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,85 - 89세,1,0,0,70.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,85 - 89세,2,59,27.2,16.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,90세이상,1,0,74.3,68.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충북,90세이상,2,68.1,0,97.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,1 - 4세,1,0,0,2.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,1 - 4세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,5 - 9세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,5 - 9세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,10 - 14세,1,1.8,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,10 - 14세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,15 - 19세,1,0,0,1.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,15 - 19세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,20 - 24세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,20 - 24세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,25 - 29세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,25 - 29세,2,0,1.9,1.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,30 - 34세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,30 - 34세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,35 - 39세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,35 - 39세,2,1.4,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,40 - 44세,1,0,1.2,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,40 - 44세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,45 - 49세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,45 - 49세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,50 - 54세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,50 - 54세,2,0,0,1.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,55 - 59세,1,0,1.2,1.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,55 - 59세,2,1.4,1.3,1.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,60 - 64세,1,0,1.7,4.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,60 - 64세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,65 - 69세,1,2.2,6.3,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,65 - 69세,2,2.1,2,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,70 - 74세,1,16.3,0,5.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,70 - 74세,2,4.2,2.2,2.3
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,75 - 79세,1,0,3.3,6.3
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,75 - 79세,2,8.8,4.4,8.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,80세이상,1,26.9,10.5,22.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,80세이상,2,27.8,27.3,36.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,80 - 84세,1,5.6,5.1,19.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,80 - 84세,2,12.6,17.3,16.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,85 - 89세,1,63.2,14.7,13.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,85 - 89세,2,39.2,36.3,66
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,90세이상,1,99.6,46.5,85.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,충남,90세이상,2,72.1,53.9,62.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,1 - 4세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,1 - 4세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,5 - 9세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,5 - 9세,2,2.5,2.5,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,10 - 14세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,10 - 14세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,15 - 19세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,15 - 19세,2,1.7,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,20 - 24세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,20 - 24세,2,1.8,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,25 - 29세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,25 - 29세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,30 - 34세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,30 - 34세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,35 - 39세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,35 - 39세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,40 - 44세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,40 - 44세,2,0,1.5,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,45 - 49세,1,0,1.3,2.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,45 - 49세,2,1.4,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,50 - 54세,1,2.6,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,50 - 54세,2,0,1.4,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,55 - 59세,1,0,1.3,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,55 - 59세,2,1.4,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,60 - 64세,1,1.9,0,3.3
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,60 - 64세,2,0,0,1.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,65 - 69세,1,2.2,2.1,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,65 - 69세,2,0,0,3.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,70 - 74세,1,2.8,2.8,2.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,70 - 74세,2,0,4.3,2.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,75 - 79세,1,14.5,7.1,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,75 - 79세,2,4.6,2.3,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,80세이상,1,39.2,16.1,3.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,80세이상,2,34.2,21.2,23.3
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,80 - 84세,1,13,17.9,5.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,80 - 84세,2,22.8,12.2,8.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,85 - 89세,1,51.3,16,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,85 - 89세,2,39.5,18,39.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,90세이상,1,228.5,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전북,90세이상,2,74.1,71,51.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,1 - 4세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,1 - 4세,2,3.2,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,5 - 9세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,5 - 9세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,10 - 14세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,10 - 14세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,15 - 19세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,15 - 19세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,20 - 24세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,20 - 24세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,25 - 29세,1,2.1,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,25 - 29세,2,0,2.5,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,30 - 34세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,30 - 34세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,35 - 39세,1,0,0,1.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,35 - 39세,2,1.8,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,40 - 44세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,40 - 44세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,45 - 49세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,45 - 49세,2,1.5,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,50 - 54세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,50 - 54세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,55 - 59세,1,2.6,0,1.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,55 - 59세,2,0,0,2.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,60 - 64세,1,3.5,3.4,4.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,60 - 64세,2,0,1.7,1.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,65 - 69세,1,6,1.9,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,65 - 69세,2,3.7,3.6,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,70 - 74세,1,2.3,7.2,2.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,70 - 74세,2,1.7,5.3,1.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,75 - 79세,1,0,2.9,10.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,75 - 79세,2,12.6,8.8,3.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,80세이상,1,4,22.1,6.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,80세이상,2,24.8,17.6,19.3
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,80 - 84세,1,0,27.6,5.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,80 - 84세,2,16.2,2.6,12.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,85 - 89세,1,15.5,14.5,13.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,85 - 89세,2,43,24.5,27.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,90세이상,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,전남,90세이상,2,22.9,66.4,31.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,1 - 4세,1,0,0,2.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,1 - 4세,2,0,0,2.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,5 - 9세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,5 - 9세,2,1.9,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,10 - 14세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,10 - 14세,2,0,1.9,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,15 - 19세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,15 - 19세,2,0,1.4,1.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,20 - 24세,1,1.1,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,20 - 24세,2,0,1.3,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,25 - 29세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,25 - 29세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,30 - 34세,1,1.1,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,30 - 34세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,35 - 39세,1,1.1,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,35 - 39세,2,1.2,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,40 - 44세,1,0,0,1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,40 - 44세,2,1,1,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,45 - 49세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,45 - 49세,2,0,0.9,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,50 - 54세,1,0.8,0.9,0.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,50 - 54세,2,0.9,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,55 - 59세,1,0.9,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,55 - 59세,2,0.9,0,0.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,60 - 64세,1,0,1.1,3.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,60 - 64세,2,0,1.1,2.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,65 - 69세,1,1.6,1.5,4.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,65 - 69세,2,3,1.4,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,70 - 74세,1,7.5,5.9,2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,70 - 74세,2,5.6,5.9,3.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,75 - 79세,1,7.3,9.5,6.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,75 - 79세,2,6.1,7.5,5.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,80세이상,1,28.2,31.6,16
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,80세이상,2,15.9,11.1,30.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,80 - 84세,1,13.8,21,11.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,80 - 84세,2,6.8,10.5,16
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,85 - 89세,1,77.6,48.5,21.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,85 - 89세,2,9.2,12.8,27.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,90세이상,1,0,74.8,34.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경북,90세이상,2,73.1,9.8,99
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,1 - 4세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,1 - 4세,2,0,1.6,1.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,5 - 9세,1,1.2,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,5 - 9세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,10 - 14세,1,0,0,1.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,10 - 14세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,15 - 19세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,15 - 19세,2,0,1,1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,20 - 24세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,20 - 24세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,25 - 29세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,25 - 29세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,30 - 34세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,30 - 34세,2,0,1,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,35 - 39세,1,0.8,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,35 - 39세,2,0.8,0.8,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,40 - 44세,1,0,0.7,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,40 - 44세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,45 - 49세,1,0,0,0.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,45 - 49세,2,0,0,1.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,50 - 54세,1,0,0.7,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,50 - 54세,2,0.7,0.7,0.8
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,55 - 59세,1,1.5,1.4,0.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,55 - 59세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,60 - 64세,1,2.2,2,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,60 - 64세,2,2.2,3,1.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,65 - 69세,1,0,1.4,4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,65 - 69세,2,1.4,1.3,2.5
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,70 - 74세,1,4,8,3.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,70 - 74세,2,1.5,3,1.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,75 - 79세,1,11.1,7.9,9.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,75 - 79세,2,3.3,9.5,9.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,80세이상,1,25.9,40.7,37.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,80세이상,2,19.5,39,26.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,80 - 84세,1,21.7,34.5,18.1
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,80 - 84세,2,9.3,13.3,10.6
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,85 - 89세,1,30.2,56.3,76.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,85 - 89세,2,23.9,74.9,36.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,90세이상,1,50.8,48.1,89.4
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,경남,90세이상,2,61.1,77.6,80.9
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,1 - 4세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,1 - 4세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,5 - 9세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,5 - 9세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,10 - 14세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,10 - 14세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,15 - 19세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,15 - 19세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,20 - 24세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,20 - 24세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,25 - 29세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,25 - 29세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,30 - 34세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,30 - 34세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,35 - 39세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,35 - 39세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,40 - 44세,1,3.5,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,40 - 44세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,45 - 49세,1,0,0,3.2
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,45 - 49세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,50 - 54세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,50 - 54세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,55 - 59세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,55 - 59세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,60 - 64세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,60 - 64세,2,0,12,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,65 - 69세,1,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,65 - 69세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,70 - 74세,1,0,0,9.7
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,70 - 74세,2,0,0,0
혈액 및 조혈기관질환과 면역메커니즘을 침범하는 특정장애 ,제주,75 - 79세,1,0,0,0
