정신 및 행동장애 (F01-F99),대전광역시,55 - 59세,여자,사망률,십만명당,,1.7,
정신 및 행동장애 (F01-F99),대전광역시,60 - 64세,남자,사망자수,명,3,3,3
정신 및 행동장애 (F01-F99),대전광역시,60 - 64세,남자,사망률,십만명당,8.2,7.5,7
정신 및 행동장애 (F01-F99),대전광역시,60 - 64세,여자,사망자수,명,1,1,0
정신 및 행동장애 (F01-F99),대전광역시,60 - 64세,여자,사망률,십만명당,2.7,2.4,
정신 및 행동장애 (F01-F99),대전광역시,65 - 69세,남자,사망자수,명,3,2,4
정신 및 행동장애 (F01-F99),대전광역시,65 - 69세,남자,사망률,십만명당,11.4,7.3,14
정신 및 행동장애 (F01-F99),대전광역시,65 - 69세,여자,사망자수,명,1,2,1
정신 및 행동장애 (F01-F99),대전광역시,65 - 69세,여자,사망률,십만명당,3.6,6.9,3.3
정신 및 행동장애 (F01-F99),대전광역시,70 - 74세,남자,사망자수,명,8,5,4
정신 및 행동장애 (F01-F99),대전광역시,70 - 74세,남자,사망률,십만명당,41,25.2,20
정신 및 행동장애 (F01-F99),대전광역시,70 - 74세,여자,사망자수,명,3,3,5
정신 및 행동장애 (F01-F99),대전광역시,70 - 74세,여자,사망률,십만명당,12.6,12.6,21.3
정신 및 행동장애 (F01-F99),대전광역시,75 - 79세,남자,사망자수,명,21,9,5
정신 및 행동장애 (F01-F99),대전광역시,75 - 79세,남자,사망률,십만명당,162,66,33.4
정신 및 행동장애 (F01-F99),대전광역시,75 - 79세,여자,사망자수,명,10,9,4
정신 및 행동장애 (F01-F99),대전광역시,75 - 79세,여자,사망률,십만명당,53.1,46.6,19.4
정신 및 행동장애 (F01-F99),대전광역시,80세이상,남자,사망자수,명,40,34,15
정신 및 행동장애 (F01-F99),대전광역시,80세이상,남자,사망률,십만명당,412.6,319.5,128.1
정신 및 행동장애 (F01-F99),대전광역시,80세이상,여자,사망자수,명,97,99,62
정신 및 행동장애 (F01-F99),대전광역시,80세이상,여자,사망률,십만명당,448,425.2,249.7
정신 및 행동장애 (F01-F99),대전광역시,80 - 84세,남자,사망자수,명,11,9,2
정신 및 행동장애 (F01-F99),대전광역시,80 - 84세,남자,사망률,십만명당,170.5,125.8,25.4
정신 및 행동장애 (F01-F99),대전광역시,80 - 84세,여자,사망자수,명,19,19,12
정신 및 행동장애 (F01-F99),대전광역시,80 - 84세,여자,사망률,십만명당,152.2,141.7,84.6
정신 및 행동장애 (F01-F99),대전광역시,85 - 89세,남자,사망자수,명,16,11,5
정신 및 행동장애 (F01-F99),대전광역시,85 - 89세,남자,사망률,십만명당,669.2,424.5,174.9
정신 및 행동장애 (F01-F99),대전광역시,85 - 89세,여자,사망자수,명,37,40,28
정신 및 행동장애 (F01-F99),대전광역시,85 - 89세,여자,사망률,십만명당,586.8,584.3,379.7
정신 및 행동장애 (F01-F99),대전광역시,90세이상,남자,사망자수,명,13,14,8
정신 및 행동장애 (F01-F99),대전광역시,90세이상,남자,사망률,십만명당,1528.5,1563.4,816.3
정신 및 행동장애 (F01-F99),대전광역시,90세이상,여자,사망자수,명,41,40,22
정신 및 행동장애 (F01-F99),대전광역시,90세이상,여자,사망률,십만명당,1431.6,1319.7,672.1
정신 및 행동장애 (F01-F99),울산광역시,1 - 4세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,1 - 4세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,1 - 4세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,1 - 4세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,5 - 9세,남자,사망자수,명,1,0,0
정신 및 행동장애 (F01-F99),울산광역시,5 - 9세,남자,사망률,십만명당,3.4,,
정신 및 행동장애 (F01-F99),울산광역시,5 - 9세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,5 - 9세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,10 - 14세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,10 - 14세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,10 - 14세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,10 - 14세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,15 - 19세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,15 - 19세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,15 - 19세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,15 - 19세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,20 - 24세,남자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),울산광역시,20 - 24세,남자,사망률,십만명당,,2.1,
정신 및 행동장애 (F01-F99),울산광역시,20 - 24세,여자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),울산광역시,20 - 24세,여자,사망률,십만명당,,2.7,
정신 및 행동장애 (F01-F99),울산광역시,25 - 29세,남자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),울산광역시,25 - 29세,남자,사망률,십만명당,,2.5,
정신 및 행동장애 (F01-F99),울산광역시,25 - 29세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,25 - 29세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,30 - 34세,남자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),울산광역시,30 - 34세,남자,사망률,십만명당,,2.3,
정신 및 행동장애 (F01-F99),울산광역시,30 - 34세,여자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),울산광역시,30 - 34세,여자,사망률,십만명당,,2.5,
정신 및 행동장애 (F01-F99),울산광역시,35 - 39세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,35 - 39세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,35 - 39세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,35 - 39세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,40 - 44세,남자,사망자수,명,1,0,0
정신 및 행동장애 (F01-F99),울산광역시,40 - 44세,남자,사망률,십만명당,2,,
정신 및 행동장애 (F01-F99),울산광역시,40 - 44세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,40 - 44세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,45 - 49세,남자,사망자수,명,1,3,3
정신 및 행동장애 (F01-F99),울산광역시,45 - 49세,남자,사망률,십만명당,1.8,5.5,5.5
정신 및 행동장애 (F01-F99),울산광역시,45 - 49세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,45 - 49세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,50 - 54세,남자,사망자수,명,4,2,3
정신 및 행동장애 (F01-F99),울산광역시,50 - 54세,남자,사망률,십만명당,7.2,3.6,5.6
정신 및 행동장애 (F01-F99),울산광역시,50 - 54세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,50 - 54세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,55 - 59세,남자,사망자수,명,1,6,4
정신 및 행동장애 (F01-F99),울산광역시,55 - 59세,남자,사망률,십만명당,2.2,12.2,7.7
정신 및 행동장애 (F01-F99),울산광역시,55 - 59세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,55 - 59세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,60 - 64세,남자,사망자수,명,0,4,4
정신 및 행동장애 (F01-F99),울산광역시,60 - 64세,남자,사망률,십만명당,,12.3,11.5
정신 및 행동장애 (F01-F99),울산광역시,60 - 64세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),울산광역시,60 - 64세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),울산광역시,65 - 69세,남자,사망자수,명,2,5,2
정신 및 행동장애 (F01-F99),울산광역시,65 - 69세,남자,사망률,십만명당,10.5,24.3,9.1
정신 및 행동장애 (F01-F99),울산광역시,65 - 69세,여자,사망자수,명,0,2,1
정신 및 행동장애 (F01-F99),울산광역시,65 - 69세,여자,사망률,십만명당,,10.2,4.7
정신 및 행동장애 (F01-F99),울산광역시,70 - 74세,남자,사망자수,명,2,1,2
정신 및 행동장애 (F01-F99),울산광역시,70 - 74세,남자,사망률,십만명당,16.2,7.9,15.1
정신 및 행동장애 (F01-F99),울산광역시,70 - 74세,여자,사망자수,명,4,0,2
정신 및 행동장애 (F01-F99),울산광역시,70 - 74세,여자,사망률,십만명당,27.6,,13.8
정신 및 행동장애 (F01-F99),울산광역시,75 - 79세,남자,사망자수,명,3,8,4
정신 및 행동장애 (F01-F99),울산광역시,75 - 79세,남자,사망률,십만명당,42.2,103.7,46.2
정신 및 행동장애 (F01-F99),울산광역시,75 - 79세,여자,사망자수,명,10,7,4
정신 및 행동장애 (F01-F99),울산광역시,75 - 79세,여자,사망률,십만명당,90.4,60.8,32.7
정신 및 행동장애 (F01-F99),울산광역시,80세이상,남자,사망자수,명,12,15,29
정신 및 행동장애 (F01-F99),울산광역시,80세이상,남자,사망률,십만명당,266.5,300.5,528.8
정신 및 행동장애 (F01-F99),울산광역시,80세이상,여자,사망자수,명,73,48,49
정신 및 행동장애 (F01-F99),울산광역시,80세이상,여자,사망률,십만명당,574.3,354.5,339.5
정신 및 행동장애 (F01-F99),울산광역시,80 - 84세,남자,사망자수,명,6,3,10
정신 및 행동장애 (F01-F99),울산광역시,80 - 84세,남자,사망률,십만명당,186.9,84.1,256.1
정신 및 행동장애 (F01-F99),울산광역시,80 - 84세,여자,사망자수,명,17,13,11
정신 및 행동장애 (F01-F99),울산광역시,80 - 84세,여자,사망률,십만명당,234.1,167.3,133.3
정신 및 행동장애 (F01-F99),울산광역시,85 - 89세,남자,사망자수,명,3,6,10
정신 및 행동장애 (F01-F99),울산광역시,85 - 89세,남자,사망률,십만명당,302,544,801.9
정신 및 행동장애 (F01-F99),울산광역시,85 - 89세,여자,사망자수,명,19,12,19
정신 및 행동장애 (F01-F99),울산광역시,85 - 89세,여자,사망률,십만명당,498.4,299.2,446
정신 및 행동장애 (F01-F99),울산광역시,90세이상,남자,사망자수,명,3,6,9
정신 및 행동장애 (F01-F99),울산광역시,90세이상,남자,사망률,십만명당,1003.3,1872.1,2706.8
정신 및 행동장애 (F01-F99),울산광역시,90세이상,여자,사망자수,명,37,23,19
정신 및 행동장애 (F01-F99),울산광역시,90세이상,여자,사망률,십만명당,2259.5,1305,988.3
정신 및 행동장애 (F01-F99),세종특별자치시,1 - 4세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,1 - 4세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,1 - 4세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,1 - 4세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,5 - 9세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,5 - 9세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,5 - 9세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,5 - 9세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,10 - 14세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,10 - 14세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,10 - 14세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,10 - 14세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,15 - 19세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,15 - 19세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,15 - 19세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,15 - 19세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,20 - 24세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,20 - 24세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,20 - 24세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,20 - 24세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,25 - 29세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,25 - 29세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,25 - 29세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,25 - 29세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,30 - 34세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,30 - 34세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,30 - 34세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,30 - 34세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,35 - 39세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,35 - 39세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,35 - 39세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,35 - 39세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,40 - 44세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,40 - 44세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,40 - 44세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,40 - 44세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,45 - 49세,남자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),세종특별자치시,45 - 49세,남자,사망률,십만명당,,10.3,
정신 및 행동장애 (F01-F99),세종특별자치시,45 - 49세,여자,사망자수,명,0,0,1
정신 및 행동장애 (F01-F99),세종특별자치시,45 - 49세,여자,사망률,십만명당,,,10.1
정신 및 행동장애 (F01-F99),세종특별자치시,50 - 54세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,50 - 54세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,50 - 54세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,50 - 54세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,55 - 59세,남자,사망자수,명,0,0,1
정신 및 행동장애 (F01-F99),세종특별자치시,55 - 59세,남자,사망률,십만명당,,,12.7
정신 및 행동장애 (F01-F99),세종특별자치시,55 - 59세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,55 - 59세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,60 - 64세,남자,사망자수,명,1,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,60 - 64세,남자,사망률,십만명당,25.4,,
정신 및 행동장애 (F01-F99),세종특별자치시,60 - 64세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,60 - 64세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,65 - 69세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,65 - 69세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,65 - 69세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,65 - 69세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,70 - 74세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,70 - 74세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,70 - 74세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,70 - 74세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),세종특별자치시,75 - 79세,남자,사망자수,명,2,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,75 - 79세,남자,사망률,십만명당,109,,
정신 및 행동장애 (F01-F99),세종특별자치시,75 - 79세,여자,사망자수,명,2,0,0
정신 및 행동장애 (F01-F99),세종특별자치시,75 - 79세,여자,사망률,십만명당,74.2,,
정신 및 행동장애 (F01-F99),세종특별자치시,80세이상,남자,사망자수,명,2,4,3
정신 및 행동장애 (F01-F99),세종특별자치시,80세이상,남자,사망률,십만명당,133.6,236.4,158.4
정신 및 행동장애 (F01-F99),세종특별자치시,80세이상,여자,사망자수,명,9,13,11
정신 및 행동장애 (F01-F99),세종특별자치시,80세이상,여자,사망률,십만명당,260.8,333.9,256.4
정신 및 행동장애 (F01-F99),세종특별자치시,80 - 84세,남자,사망자수,명,1,2,1
정신 및 행동장애 (F01-F99),세종특별자치시,80 - 84세,남자,사망률,십만명당,100.4,176.1,78.3
정신 및 행동장애 (F01-F99),세종특별자치시,80 - 84세,여자,사망자수,명,3,2,2
정신 및 행동장애 (F01-F99),세종특별자치시,80 - 84세,여자,사망률,십만명당,152.7,91.6,84.5
정신 및 행동장애 (F01-F99),세종특별자치시,85 - 89세,남자,사망자수,명,0,0,2
정신 및 행동장애 (F01-F99),세종특별자치시,85 - 89세,남자,사망률,십만명당,,,420.6
정신 및 행동장애 (F01-F99),세종특별자치시,85 - 89세,여자,사망자수,명,4,6,6
정신 및 행동장애 (F01-F99),세종특별자치시,85 - 89세,여자,사망률,십만명당,388.3,506.1,448.6
정신 및 행동장애 (F01-F99),세종특별자치시,90세이상,남자,사망자수,명,1,2,0
정신 및 행동장애 (F01-F99),세종특별자치시,90세이상,남자,사망률,십만명당,796.8,1562.5,
정신 및 행동장애 (F01-F99),세종특별자치시,90세이상,여자,사망자수,명,2,5,3
정신 및 행동장애 (F01-F99),세종특별자치시,90세이상,여자,사망률,십만명당,438.6,952.4,511.9
정신 및 행동장애 (F01-F99),경기도,1 - 4세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,1 - 4세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,1 - 4세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,1 - 4세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,5 - 9세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,5 - 9세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,5 - 9세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,5 - 9세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,10 - 14세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,10 - 14세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,10 - 14세,여자,사망자수,명,1,0,0
정신 및 행동장애 (F01-F99),경기도,10 - 14세,여자,사망률,십만명당,0.3,,
정신 및 행동장애 (F01-F99),경기도,15 - 19세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,15 - 19세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,15 - 19세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,15 - 19세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,20 - 24세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,20 - 24세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,20 - 24세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),경기도,20 - 24세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),경기도,25 - 29세,남자,사망자수,명,2,1,2
정신 및 행동장애 (F01-F99),경기도,25 - 29세,남자,사망률,십만명당,0.5,0.2,0.5
정신 및 행동장애 (F01-F99),경기도,25 - 29세,여자,사망자수,명,0,1,0
정신 및 행동장애 (F01-F99),경기도,25 - 29세,여자,사망률,십만명당,,0.3,
정신 및 행동장애 (F01-F99),경기도,30 - 34세,남자,사망자수,명,1,0,1
정신 및 행동장애 (F01-F99),경기도,30 - 34세,남자,사망률,십만명당,0.2,,0.2
정신 및 행동장애 (F01-F99),경기도,30 - 34세,여자,사망자수,명,1,0,1
정신 및 행동장애 (F01-F99),경기도,30 - 34세,여자,사망률,십만명당,0.2,,0.2
정신 및 행동장애 (F01-F99),경기도,35 - 39세,남자,사망자수,명,7,7,7
정신 및 행동장애 (F01-F99),경기도,35 - 39세,남자,사망률,십만명당,1.4,1.3,1.3
정신 및 행동장애 (F01-F99),경기도,35 - 39세,여자,사망자수,명,0,2,6
정신 및 행동장애 (F01-F99),경기도,35 - 39세,여자,사망률,십만명당,,0.4,1.1
정신 및 행동장애 (F01-F99),경기도,40 - 44세,남자,사망자수,명,16,10,18
정신 및 행동장애 (F01-F99),경기도,40 - 44세,남자,사망률,십만명당,2.7,1.7,3.2
정신 및 행동장애 (F01-F99),경기도,40 - 44세,여자,사망자수,명,7,3,3
정신 및 행동장애 (F01-F99),경기도,40 - 44세,여자,사망률,십만명당,1.2,0.5,0.6
정신 및 행동장애 (F01-F99),경기도,45 - 49세,남자,사망자수,명,30,25,31
정신 및 행동장애 (F01-F99),경기도,45 - 49세,남자,사망률,십만명당,5.3,4.3,5.2
정신 및 행동장애 (F01-F99),경기도,45 - 49세,여자,사망자수,명,4,3,8
정신 및 행동장애 (F01-F99),경기도,45 - 49세,여자,사망률,십만명당,0.7,0.5,1.4
정신 및 행동장애 (F01-F99),경기도,50 - 54세,남자,사망자수,명,46,27,49
정신 및 행동장애 (F01-F99),경기도,50 - 54세,남자,사망률,십만명당,8.6,5.1,9.3
정신 및 행동장애 (F01-F99),경기도,50 - 54세,여자,사망자수,명,10,4,7
정신 및 행동장애 (F01-F99),경기도,50 - 54세,여자,사망률,십만명당,2,0.8,1.4
정신 및 행동장애 (F01-F99),경기도,55 - 59세,남자,사망자수,명,53,44,58
정신 및 행동장애 (F01-F99),경기도,55 - 59세,남자,사망률,십만명당,12,9.2,11.5
정신 및 행동장애 (F01-F99),경기도,55 - 59세,여자,사망자수,명,4,6,6
정신 및 행동장애 (F01-F99),경기도,55 - 59세,여자,사망률,십만명당,0.9,1.3,1.2
정신 및 행동장애 (F01-F99),경기도,60 - 64세,남자,사망자수,명,36,32,46
정신 및 행동장애 (F01-F99),경기도,60 - 64세,남자,사망률,십만명당,13.1,10.3,13.5
정신 및 행동장애 (F01-F99),경기도,60 - 64세,여자,사망자수,명,7,11,12
정신 및 행동장애 (F01-F99),경기도,60 - 64세,여자,사망률,십만명당,2.5,3.5,3.5
정신 및 행동장애 (F01-F99),경기도,65 - 69세,남자,사망자수,명,34,38,30
정신 및 행동장애 (F01-F99),경기도,65 - 69세,남자,사망률,십만명당,17,18.3,13.8
정신 및 행동장애 (F01-F99),경기도,65 - 69세,여자,사망자수,명,8,14,8
정신 및 행동장애 (F01-F99),경기도,65 - 69세,여자,사망률,십만명당,3.7,6.2,3.4
정신 및 행동장애 (F01-F99),경기도,70 - 74세,남자,사망자수,명,62,49,38
정신 및 행동장애 (F01-F99),경기도,70 - 74세,남자,사망률,십만명당,40.2,30.9,23.2
정신 및 행동장애 (F01-F99),경기도,70 - 74세,여자,사망자수,명,27,22,27
정신 및 행동장애 (F01-F99),경기도,70 - 74세,여자,사망률,십만명당,14.2,11.5,13.9
정신 및 행동장애 (F01-F99),경기도,75 - 79세,남자,사망자수,명,72,79,87
정신 및 행동장애 (F01-F99),경기도,75 - 79세,남자,사망률,십만명당,67.6,69.6,70.2
정신 및 행동장애 (F01-F99),경기도,75 - 79세,여자,사망자수,명,71,59,46
정신 및 행동장애 (F01-F99),경기도,75 - 79세,여자,사망률,십만명당,46.7,37.2,27.1
정신 및 행동장애 (F01-F99),경기도,80세이상,남자,사망자수,명,240,217,247
정신 및 행동장애 (F01-F99),경기도,80세이상,남자,사망률,십만명당,304.7,246.5,252.4
정신 및 행동장애 (F01-F99),경기도,80세이상,여자,사망자수,명,610,596,728
정신 및 행동장애 (F01-F99),경기도,80세이상,여자,사망률,십만명당,358.1,321,362.8
정신 및 행동장애 (F01-F99),경기도,80 - 84세,남자,사망자수,명,102,71,90
정신 및 행동장애 (F01-F99),경기도,80 - 84세,남자,사망률,십만명당,194.9,120,136.8
정신 및 행동장애 (F01-F99),경기도,80 - 84세,여자,사망자수,명,135,139,159
정신 및 행동장애 (F01-F99),경기도,80 - 84세,여자,사망률,십만명당,139,131,139.1
정신 및 행동장애 (F01-F99),경기도,85 - 89세,남자,사망자수,명,76,74,80
정신 및 행동장애 (F01-F99),경기도,85 - 89세,남자,사망률,십만명당,397.2,349.3,336.2
정신 및 행동장애 (F01-F99),경기도,85 - 89세,여자,사망자수,명,224,207,261
정신 및 행동장애 (F01-F99),경기도,85 - 89세,여자,사망률,십만명당,443.3,378.7,443.1
정신 및 행동장애 (F01-F99),경기도,90세이상,남자,사망자수,명,62,72,77
정신 및 행동장애 (F01-F99),경기도,90세이상,남자,사망률,십만명당,848.6,934.6,931.5
정신 및 행동장애 (F01-F99),경기도,90세이상,여자,사망자수,명,251,250,308
정신 및 행동장애 (F01-F99),경기도,90세이상,여자,사망률,십만명당,1104.6,1003.3,1122.6
정신 및 행동장애 (F01-F99),강원도,1 - 4세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,1 - 4세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,1 - 4세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,1 - 4세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,5 - 9세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,5 - 9세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,5 - 9세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,5 - 9세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,10 - 14세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,10 - 14세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,10 - 14세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,10 - 14세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,15 - 19세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,15 - 19세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,15 - 19세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,15 - 19세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,20 - 24세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,20 - 24세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,20 - 24세,여자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,20 - 24세,여자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,25 - 29세,남자,사망자수,명,0,0,0
정신 및 행동장애 (F01-F99),강원도,25 - 29세,남자,사망률,십만명당,,,
정신 및 행동장애 (F01-F99),강원도,25 - 29세,여자,사망자수,명,0,0,0
